name	description	sourcemtoverride	samplemtoverride	run_prefix_prep	region	title	host_common_name	host_subject_id	body_site	body_habitat	body_product	sample_type	Site	BodyType	Days post-infection	Treatment	Group	Cage ID	Exp_Cage ID	Lesion score	Thickness	Cured	No. Treatment	Lesion Size	Lesion Duration	ExtractionDate	DTH	host_sex
Sample 110461				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	29	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		3	5	1	2							
Sample 110462				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	30	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		3	5	0	0.2							
Sample 110463				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	31	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		4	1	1	1.6							
Sample 110464				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	32	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		4	1	0	0.2							
Sample 110465				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	33	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		4	2	3	2							
Sample 110466				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	34	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		4	2	0	0.2							
Sample 110467				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	35	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		4	3	3	1.9							
Sample 110468				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	36	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		4	3	0	0.2							
Sample 110469				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	37	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		4	4	3	2.9							
Sample 110470				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	38	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		4	4	0	0.2							
Sample 110471				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	39	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL12 mAb		4	5	3	2.5							
Sample 110472				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	40	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL12 mAb		4	5	0	0.2							
Sample 110473				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	41	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		5	1	3	1							
Sample 110474				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	42	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		5	1	0	0.2							
Sample 110475				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	43	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		5	2	3	1.1							
Sample 110476				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	44	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		5	2	0	0.2							
Sample 110477				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	45	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		5	3	3	1							
Sample 110478				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	46	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		5	3	0	0.2							
Sample 110479				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	47	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		5	4	2	1							
Sample 110480				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	48	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		5	4	0	0.2							
Sample 110481				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	49	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		5	5	2	1.1							
Sample 110482				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	50	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		5	5	0	0.2							
Sample 110483				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	51	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		6	1	3	1.1							
Sample 110484				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	52	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		6	1	0	0.2							
Sample 110485				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	53	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		6	2	3	1							
Sample 110486				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	54	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		6	2	0	0.2							
Sample 110487				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	55	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		6	3	1	0.7							
Sample 110488				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	56	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		6	3	0	0.2							
Sample 110489				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	57	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		6	4	2	1.3							
Sample 110490				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	58	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		6	4	0	0.2							
Sample 110491				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	59	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		21	anti-IL10 mAb		6	5	3	1.1							
Sample 110492				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	60	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		21	anti-IL10 mAb		6	5	0	0.2							
Sample 110493				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	61	Skin of external ear	Skin epidermis	Sebum	Skin swab			21	Negative Control												
Sample 110494				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	1	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	Isotype control antibody		1	1	4	0.9							
Sample 110495				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	2	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	Isotype control antibody		1	1	0	0.2							
Sample 110496				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	3	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	Isotype control antibody		1	2	1	1							
Sample 110497				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	4	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	Isotype control antibody		1	2	0	0.2							
Sample 110498				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	5	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	Isotype control antibody		1	3	1	0.6							
Sample 110499				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	6	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	Isotype control antibody		1	3	0	0.2							
Sample 110500				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	7	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	Isotype control antibody		1	4	2	1.4							
Sample 110501				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	8	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	Isotype control antibody		1	4	0	0.2							
Sample 110502				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	9	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	Isotype control antibody		1	5	2	0.4							
Sample 110503				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	10	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	Isotype control antibody		1	5	0	0.2							
Sample 110504				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	11	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	Isotype control antibody		2	1	2	1.2							
Sample 110505				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	12	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	Isotype control antibody		2	1	0	0.2							
Sample 110506				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	13	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	Isotype control antibody		2	2	2	0.8							
Sample 110507				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	14	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	Isotype control antibody		2	2	0	0.2							
Sample 110508				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	15	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	Isotype control antibody		2	3	2	1.5							
Sample 110509				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	16	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	Isotype control antibody		2	3	0	0.2							
Sample 110510				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	17	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	Isotype control antibody		2	4	1	1.1							
Sample 110511				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	18	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	Isotype control antibody		2	4	0	0.2							
Sample 110512				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	19	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	Isotype control antibody		2	5	1	0.6							
Sample 110513				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	20	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	Isotype control antibody		2	5	0	0.2							
Sample 110514				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	21	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL12 mAb		3	1	5	2							
Sample 110515				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	22	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL12 mAb		3	1	0	0.2							
Sample 110516				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	23	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL12 mAb		3	2	4	1.6							
Sample 110517				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	24	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL12 mAb		3	2	0	0.2							
Sample 110518				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	25	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL12 mAb		3	3	4	2.4							
Sample 110519				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	26	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL12 mAb		3	3	0	0.2							
Sample 110520				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	27	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL12 mAb		3	4	3	1.4							
Sample 110521				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	28	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL12 mAb		3	4	0	0.2							
Sample 110522				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	29	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL12 mAb		3	5	3	0.9							
Sample 110523				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	30	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL12 mAb		3	5	0	0.2							
Sample 110524				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	31	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL12 mAb		4	1	3	2							
Sample 110525				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	32	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL12 mAb		4	1	0	0.2							
Sample 110526				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	33	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL12 mAb		4	2	4	1.8							
Sample 110527				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	34	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL12 mAb		4	2	0	0.2							
Sample 110528				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	35	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL12 mAb		4	3	3	2							
Sample 110529				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	36	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL12 mAb		4	3	0	0.2							
Sample 110530				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	37	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL12 mAb		4	4	4	1.8							
Sample 110531				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	38	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL12 mAb		4	4	0	0.2							
Sample 110532				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	39	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL12 mAb		4	5	4	3.3							
Sample 110533				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	40	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL12 mAb		4	5	0	0.2							
Sample 110534				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	41	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL10 mAb		5	1	2	1.2							
Sample 110535				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	42	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL10 mAb		5	1	0	0.2							
Sample 110536				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	43	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL10 mAb		5	2	2	0.9							
Sample 110537				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	44	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL10 mAb		5	2	0	0.2							
Sample 110538				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	45	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL10 mAb		5	3	2	0.9							
Sample 110539				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	46	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL10 mAb		5	3	0	0.2							
Sample 110540				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	47	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL10 mAb		5	4	2	0.9							
Sample 110541				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	48	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL10 mAb		5	4	0	0.2							
Sample 110542				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	49	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL10 mAb		5	5	2	1							
Sample 110543				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	50	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL10 mAb		5	5	0	0.2							
Sample 110544				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	51	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL10 mAb		6	1	3	0.9							
Sample 110545				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	52	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL10 mAb		6	1	0	0.2							
Sample 110546				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	53	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL10 mAb		6	2	3	1							
Sample 110547				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	54	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL10 mAb		6	2	0	0.2							
Sample 110548				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	55	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL10 mAb		6	3	3	0.8							
Sample 110549				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	56	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL10 mAb		6	3	0	0.2							
Sample 110550				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	57	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL10 mAb		6	4	3	1.4							
Sample 110551				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	58	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL10 mAb		6	4	0	0.2							
Sample 110552				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	59	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		28	anti-IL10 mAb		6	5	3	1.3							
Sample 110553				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	60	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		28	anti-IL10 mAb		6	5	0	0.2							
Sample 110554				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	61	Skin of external ear	Skin epidermis	Sebum	Skin swab			28	Negative Control												
Sample 110555				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	1	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	Isotype control antibody		1	1	4	0.6							
Sample 110556				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	2	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	Isotype control antibody		1	1	0	0.2							
Sample 110557				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	3	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	Isotype control antibody		1	2	1	0.7							
Sample 110558				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	4	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	Isotype control antibody		1	2	0	0.2							
Sample 110559				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	5	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	Isotype control antibody		1	3	1	0.4							
Sample 110560				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	6	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	Isotype control antibody		1	3	0	0.2							
Sample 110561				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	7	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	Isotype control antibody		1	4	4	0.8							
Sample 110562				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	8	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	Isotype control antibody		1	4	0	0.2							
Sample 110563				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	9	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	Isotype control antibody		1	5	2	0.4							
Sample 110564				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	10	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	Isotype control antibody		1	5	0	0.2							
Sample 110565				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	11	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	Isotype control antibody		2	1	4	0.6							
Sample 110566				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	12	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	Isotype control antibody		2	1	0	0.2							
Sample 110567				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	13	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	Isotype control antibody		2	2	2	0.5							
Sample 110568				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	14	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	Isotype control antibody		2	2	0	0.2							
Sample 110569				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	15	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	Isotype control antibody		2	3	1	0.5							
Sample 110570				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	16	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	Isotype control antibody		2	3	0	0.2							
Sample 110571				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	17	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	Isotype control antibody		2	4	1	0.5							
Sample 110572				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	18	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	Isotype control antibody		2	4	0	0.2							
Sample 110573				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	19	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	Isotype control antibody		2	5	1	0.6							
Sample 110574				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	20	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	Isotype control antibody		2	5	0	0.2							
Sample 110575				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	41	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	anti-IL10 mAb		5	1	2	0.8							
Sample 110576				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	42	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	anti-IL10 mAb		5	1	0	0.2							
Sample 110577				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	43	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	anti-IL10 mAb		5	2	1	0.5							
Sample 110578				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	44	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	anti-IL10 mAb		5	2	0	0.2							
Sample 110579				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	45	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	anti-IL10 mAb		5	3	1	0.6							
Sample 110580				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	46	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	anti-IL10 mAb		5	3	0	0.2							
Sample 110581				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	47	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	anti-IL10 mAb		5	4	1	0.8							
Sample 110582				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	48	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	anti-IL10 mAb		5	4	0	0.2							
Sample 110583				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	49	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	anti-IL10 mAb		5	5	1	0.6							
Sample 110584				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	50	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	anti-IL10 mAb		5	5	0	0.2							
Sample 110585				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	51	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	anti-IL10 mAb		6	1	2	0.4							
Sample 110586				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	52	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	anti-IL10 mAb		6	1	0	0.2							
Sample 110587				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	53	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	anti-IL10 mAb		6	2	2	0.8							
Sample 110588				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	54	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	anti-IL10 mAb		6	2	0	0.2							
Sample 110589				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	55	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	anti-IL10 mAb		6	3	1	0.4							
Sample 110590				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	56	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	anti-IL10 mAb		6	3	0	0.2							
Sample 110591				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	57	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	anti-IL10 mAb		6	4	3	1.1							
Sample 110592				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	58	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	anti-IL10 mAb		6	4	0	0.2							
Sample 110593				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	59	Skin of left external ear	Skin epidermis	Sebum	Skin swab	Lesion		49	anti-IL10 mAb		6	5	4	0.8							
